content,score,Label
"Teruntuk moonton sang developer ML, saya bisa mengatakan game ini buruk, karena ada ketidakseimbangan saat di dalam game, entah dapet player trol lah, dark sistem lah, dll. ML katanya mau nyaingin game sebelah yg diutamakan kok skin gratisnya, kaya bug jaringan, dark sistem, dll, malah gk dibiarin aja lu punya mata gk, katanya game nomor 1 tapi kok kayak gini......... Kalo gk dibaca lu gk baca ini fix lu BUTA.",1,Negatif
"MLBB memang game favorit gamers, tapi saya mau minta sarannya dong moonton. Di akun saya jaringannya lag mulai dari jam 6 sore sampe jam 11 malam. dan jaringan hp saya bagus2 sja, lag nya di akun saya sudah satu bulan lebih dan bikin saya malas main. Jadi tolong dong admin MLBB cara mengatasi masalah lag seperti ini🙏",5,Positif
"Moonton rusak. Game g jelas,enakan dlu,tolong KLO credit skornya jangan dibatasin montoon Kya dulu,ini gw hampir sebulan maen vs ai mlu,JD bosen mainin ini game,lagian g semua wilayah yg sinyalnya memadai,bukannya bikin game rame malah jadi sepii,asli gw player udh lama main ini JD malas ngeliatnya...kecewa banget dah,jaman maju mlh tambah hancur...",1,Negatif
aku kasih bintang ★★★★★ karena : game ini sangat bagus cocok dimainkan saat bosan dan bisa bermain tanpa internet tapi kenapa kalo dibagi tim lebih jagoannya tim musuh bukan tim kita ..,5,Positif
"Parah sinyal sekarang dan pembagian team tidak seimbang buruk,buat player yang ingin jadi top kasian,ada uang dapat kemenangan terus itulah system moonton sekarang",1,Negatif
Ini game lama kelamaan mkn hncur. Bisa gk klau ngasih lwn sma kwn sepadan bujang. Dapat tim musuh gg dpt tim awak kek babi semua . Udh mending memang cba game sebelah,1,Negatif
"Sebenernya seru ,tapi game nya kebanyakan dark system.Pls montoon hilangin dark system.Gw udh capek kalah mulu.Saya kalo matching,dapet tim musuh nya jago terus daripada tim saya.",4,Positif
"game Mobile Legends: Bang Bang ini gk bagus untuk di main kan bisa membuat orang depresi dari game MOBA ini yaitu monton bisa membuat anak-anak depresi karena game MOBA ini dan juga game ini bisa mempengaruhi otak pikiran ank- ank contoh nya bisa membuat depresi berat ,bisa pusing ,dan bisa sakit kepala,dan lain-lain yg negatif",1,Negatif
"Burik banget aplikasinya tiba² lemot ketemu dark sistem terus, jadi kesal sendiri. Apknya gaje banget.",1,Negatif
"Matchmaking tidak seimbang, setiap main selalu dikasih tim yang sudah dipastikan coklat. Tolong diperbaiki lagi masalah",1,Negatif
"Woi moonton membaca, membuat game banget gua karena main solo, kalo solo kami hanya suka, permainan paling emosional dimatchnya, garap game yang bagus, udah dimainin masih ga bener",1,Negatif
saya ingin event² di permurah dan juga soal in game saya ingin adanya penyesuaian dari jumlah mach dan juga rank saat bermain karena banyak masalah saat bermain. misalnya player yang ga susai saya hanya ingin ini saja yang di perbaiki,5,Positif
"Ini game dulu nya asik gak seperti season sekarang, sekarang kaya ta1 gua sbgai pemain solo dulu gk kaya gitu tapi sekarang ketemu tim bot musuh nya kek lawan tim esport anjir moonton tolong lah perbaiki sistem nya min, terus banyak yang ngecheat udah di laporin malah dari pihak moonton nya tidak terdeteksi gimana si min",1,Negatif
"di game ini mau bagaimana pun kita brusaha tetap hasil nya nol, tiap main rank kalah mulu di kasih mulu team yang ga jelas yg ga ngerti main, asal pick hero, ga ngerti lanning sudah berapa kali season namun rank gamau naik, tetap di metic romawi, padahal dari skill bermain saya sangat bagus, saya bisa memainkan semua hero ... Masa se kelas game besar kayak gini manegement sistem kayak gitu .. Jika terus seperti ini yakinlah akan kalah saing sama game sebelah HOK",1,Negatif
Games ini sangatlah asik Saya suka banget dengan game ini apalagi diyroth nya op banget terus lapu-lapu energinya kalau pakai ulti sama diyroth terus aku suka sama Hero Hanabi pokoknya asik banget deh mobile legends jangan lupa didownload ya,5,Positif
"Musuh nya tidak sesuai,hero nya terlalu kuat,pertandingan tidak seimbang(sistem montoon eror,mending pindah game aja ke honor of king. Woi moontoon lu ngasih dark syistem yang bener ah monton jangan kasih dark syistem untuk selamanya",1,Negatif
"Game ga jelas sistem ga adil, di tambah lagi ada item dark sistem(sky piercer) selalu di salah gunain di tim, stak dikit tetep di pake",1,Negatif
Sinyal sering jumping.. makin banyak dark sistem dan ga ada tindakan yg bikin kapok.. bagus lah pada pindah ke game moba laen gua turunin jd b1,1,Negatif
"grafik,game play sudah bagus. dan ada mode oflane juga. download data game juga sempurna. sesuai yang di terima. aku kasih bintang 5 👍",5,Positif
"4 aja dlu, Tolong kalau pas mau war kasi tim yg bener, jgn kasih yg troll/ yg drak sistem, yg main asal pilih hero, Itu aja lh kalau dari saya, terimakasih🙏kalau di dengar sih🤭",4,Positif
"Matchmaking tidak adil, masa udah menang trus tiba tiba dapet musuh jago, sedangkan tim nya gak jago, dikira gw pro player? Ini game 5vs5 apa 1vs9?",1,Negatif
"Update berkedok downgrade. Sinyal makin ga stabil, animasi geraknya masih lebih patah dari berapa game moba yg pernah dicoba (aov, hok, vainglory, wild rift), lawan ga pernah sebanding, banyak smurf, solo player matching lawan party, gacha ampas, harga top up mahal, ga dengerin comunity kecil yang main, efek skin biasa aja. Ada lagi? 1 hal lagi, tolong influencer yg hidup dari sini bantu kita—player yang biasa aja—buat nyampein pesan ini ke developer.",1,Negatif
"Kenapa di kasih lose streak mulu sih, mana leg banget, dapat tim ngetroll mulu, tapi game nya bagus banget, seru juga bisa dapat teman..",4,Positif
"Moonton assuuuuu, konttoooll, kenapa dikasih dark sistem terus, gua masuk rumah sakit gara gara mobile legends yang bikin gua stres berat, karena kalah terus tolonglah moonton kasih tim yang seimbang, cuma itu yang gua butuhin buat terus main mobile legends, terima kasih",1,Negatif
"Uninstall aja ini Game gak sepotif di dalam game nya, masa main sendiri di temui sama team boot terus aneh, sedangkan musuh real player kocak ini game",1,Negatif
"Ini game apaan dah udh 8 thn tapi tetap gk bisa kaitin 2 akun dengan 1 hape dengan mudah,bisa sih tapi harus hapus data montottt caranya ribet minimal maximal kyk efep lah bosss bisa kaitin 30 akun game no 1 doang tapi akun gk bisa dikaitin 2 akun wkwkwkwk 🗿🗿🗿 Tapi aku tetep.kasih bintang lima yaa.. Entar udh bisa gua terimakasih sama monton mohon diperbaiki yaa pihak monnton",5,Positif
"game nya si udah bagus cuma perbaiki yaa,kan kalo lagi main rank/cs nah itu kali² suka ngelag dan keluar sendiri dari gem padahal udh login dan main lagi kenapa d cap afk suka kesel jd kreadit skor nya berkurang dan g bisa main rank",2,Negatif
"Semenjak d update sering stak kadang ngelag d tengah permainan, sekarang lebih parah gak bisa masuk, padahal udah uninstal dan instal ulang.",1,Negatif
"Sistem pembagian timnya ga jelas ketemu tim bot musuh jago kocak, benerin sistemnya kalo gini terus bakal Kalah saing sama hok player juga pada pindah semua, game sampah ngasih tim ha jelas mulu heran sama sistem gamenya hadeh",1,Negatif
"game ga guna bngt,dikasih dark sistem mulu sama monton tolol,bisa²nya 20x main menangnya cuma 4x,game paling tolol yg pernah ada,mending main HOK yg udah jelas ga ada dark sistemnya karna pembagian land nya rata,intinya ni game sangat tidak berguna",1,Negatif
Maaf saya mau bertanya Apakah Nana inigin pergi ke tempat asalnya di 1 November MOONTON tolong ya saya tidak tau juga si saya juga taunya dari teman saya oh iya game nya bagus juga efek skil nya gak ada yang berubah bagus banget,5,Positif
"Gamenya sangat seru sekali👍👍👍👍👍,moontonnya baik banget ngasih skin collector natalia. gamenya banyak ada rank,clasic,brawl,magic chees,arcade dan al vs. Sama heronya banyak banget jadi seru. yuk kalian coba juga main game mobile legend pasti seru. karena ada event menarik lainnya loh yuk dowload game mobile legend bang bang",5,Positif
"sebenarnya saya suka main ini, tapi akhir akhir ini ga bisa di buka ml nya, padahal wfi saya lancar, ngebug nya itu dia ngestak di tempat mau masuknya 3 hari saya tungguin ga bisa, padahal di sana rank saya lumayan besar dan banyak heronya,,!! please balikin dong!!!😭😭😔😔😔",4,Positif
"Game burik selalu lag meski sinyal jaringan bagus,beda sama HOK jaringan nya selalu bagus,wlaupun jaringan kita ga penuh HOK selalu bagus,pindah Yo ke HOK,sekarang moonton game burik ketinggalan jaman lagi",1,Negatif
"Gem nya udah bagus, tampilan oky. Tetapi pembagian timnya ngak seimbangan tambah lagi pada saat udah mau naik renk selalu di kasi tim yang dark sistem dan musuh yg jago. Seharusnya pembagian timnya itu harus seimbang agar bermain lebih seruh",5,Positif
"Tolong Moonton, saya bermain di tengah pertandingan kemudian relog terus sampai terkena pengurangan kredit skor. Inilah muncul para² tim afk.Tolong Moonton benerin bug ini",1,Negatif
"matcmaking moonton makin aneh masa lawan rank tertingginya honor sementara tim gua rank tertingginya epic, matcmaking solo gak jelas moonton tolong perbaiki, kayanya HOK lebih baik dalam hal matcmaking gak ngerugiin kenyamanan player di ingame,, game rusak",1,Negatif
"Untuk game sih bagus, tapi match kadang agak aneh. Kadang musuh lemah banget, kadang musuh spek top global. Di tim juga sama. Kadang dapat tim jago, kadang dapat spek player baru. Ya gitu lah, dark sistem. Semoga bisa dikurangi dikit",5,Positif
"Sorry gw kasih bintang 2,,,sistem tidak bisa menilai mana yg harus dikurangin kredit skor, dan juga harus bisa menilai team mana yg pake cheat, eh ga lupa kalo pilih team rekan itu jgn sama bocil,,anehhh",2,Negatif
"Gua pelayer lama season 2, gua main solo ataupun ber3 dapet satu team rendem pasti gak ada yg bener main buduh, capek gua.. Udah lah main game lain.. Uninstall",1,Negatif
"Gak jelas bgt. Jaringan bagus, tp malah sering ngeleg. Malah gak bisa gerak. Auto buang tempat sampah",1,Negatif
"Semakin sulit dlm mede ranknya, kami usaha semaksimal mungkin masih saja diberi tim yg GK sholid. Masih Berat sebelah. Terkadang dlm war terjadi kress atau frisss atau lag walau ping hijau,, ini terlalu GK sportifitas dlm game dan satu lagi, knapa waktu war jaringan slalu jamping. Sekarang timbul eror",4,Positif
"Sistem match benerin lah solo ketemu trio, Gimana !!!!! Solo solo lah biar enak. Gameplay juga gak jauh bgt jadinya.",1,Negatif
"Game MOBA terburuk yang pernah saya mainkan, Player yang selalu berebut role, trolling dan bermain tidak serius. Hero pun tidak balance dan sering disalahgunakan role nya. Dark system yang sudah dikeluhkan oleh para Player pun masih ada dan merugikan Player yang ingin naik rank Saya lebih menyarankan kalian main Honor of Kings ketimbang game ini, lebih balance dan friendly",1,Negatif
"Dear moonton.. , untuk awal sya kasih Bintang 5 Tapi untuk skrng saya kasih bintang 1 . Dan sya ingin untuk game ini Tolong hilangkan yg nama nya DRAK SISTEM Dan tolong kasih team yg sepadan dan kasih musuh yg sama sepadan Tier yg saya dapat kan , Tolong hilangkan DRAK SISTEM #TERIMAKASIHHH",1,Negatif
Tolong di seson 2024 ini di perbaiki sistem nya monton kalok gini terus banyak yang berhenti main ML kalok tetap gini gini terus sory squad gua pindah ke HOK soal nya game nya lebih bagus sistem nya juga bagus,1,Negatif
"Tolong dong moonton benerin matchmakingnya yang bener aja orang dikasih drak sistem mulu gimana gak bete orang kalo maen kalah mulu padahal maen dah bagus tetep aja lose, kalo gitu caranya yang ada user MLBB pada kabur pindah ke game sebelah, tolong dong diperbaiki lebih bijaksana lagi dalam bekerja.",1,Negatif
"Game rusak. main magic chess udah dapat hero kuning mau di cloning malah lag sinyal putus, padahal jaringan data/kb masih berjalan, giliran tersambung udah tereliminasi. Busuk busuk",1,Negatif
gua kasi 1 bintang krna gk pernah dpt tim yg bagus. 1x menang 5x kalahnya.. semenjak season susah di up jaringan selalu kacau.. bosan maen ml terus.. selalu dpt tim nob...,1,Negatif
"Saya sangat suka game ini tapi kena akhir_akhir in.i saya sering afk bukan karna sengaja,tapi karna game nya yg keluar sendiri, dan untuk musuhnya terlalu berat, gak seimbang, masak epik tanding sama lagend,,? Dan game ini terlalu membutuh kan jaringan yg kuat, jadi banyak player yg ngeleg ketika memainkan nya, Apalagi hp kayak punya saya, kan orang itu maca_macam, ada yg kaya dan ada miskin, tentu hp nya pun macam2 ada yg ram tinggi dan aja juga yg ram rendah .... Mohon di perbaiki...",5,Positif
"Udah mau legend malah dikasih tim dark sistem, belerick gua udah top lokal malah dikasih kalah terus,strees gua lama lama kasih musuh yang seimbang gua kalah terus gak ada hasilnya k#ntol",2,Negatif
"Game rusak, ngasih skin yang di prioritaskan bukannya gameplay yang di perbaiki, itu pertandingan gak seimbang brengsek tolol",1,Negatif
"Setelah update patch ini, malah jadi game anak sultan, android selalu di bikin lag, frize,parah.. padahal udah di set paling renda semua jg Masi aja nge lag parah...",1,Negatif
"moonton semakin ga jelas kasih team rank selalu drak sistem. kebanyakan dapat team yang selalu ego,troll,asal pic hero. bikin susah naik level.👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",1,Negatif
"klo kalian download game buat hilangin stres mending jangan download game rusak ini, malah nambah stres nanti ini game bner"" rusak dan macthmacingnya parah banget di kasih tim tolol semua giliran musuh jago kek main 1 vs 9 ntah lah semoga kedepannya makin hancur ni game dan moga makin sepi",1,Negatif
"Moonton kalo lu ngincer pemain emng baut maen sampe trus2 San kasih lah tim yg bener2 seimbang gitu(jangan kasi orng Jawa sama Sulawesi) sumpah moonton benet aja udh tuh daerah Napa. Gw aja bingung tuh orng pada bisa naek ranknya gmn caranya coba. Sedangkan gw maen rank mati2an cuman buat kalah yg bener aja lu. Awas aja lu kalo ga ad perubahan gw yakin lama2 nih orng pada ninggalin nih game sumpah gw ga boong. Pikirin lah player solo gimana nasibnya,lu yang bener aja GAMEHOK AJ BISA SOLOPLAYER",1,Negatif
"capek kali sumpah capek Moonton, tolong lah plis tolong moonton buat lah game yang adil jangan ketemu dark sistem Mulu capek gw moonton. gw main game mobile legend bukan ngilangin stress tapi malah stress, tolong lah moonton buat game yang adil,buat game yang sama dengan keadaan player jangan yang bot di jadikan satu sama yang pro, jangan yang main fun fun aj di samakan dengan yang main mau ngejar bintang. plis lah moonton jangan gitu, tolong ya buat apdute sekali lagi buat lah fitur yg seimbang",1,Negatif
"Games pembuat setres dikasih tim gak ngotak, katanya mendahulukan player lah ini dikasih bot, sinyal lag"" Kadang nfreez match nya busuk, niat bikin game ga sihhh",1,Negatif
"Jaringan sering bermasalah, padahal sudah ditempat yang bagus dengan kualitas jaringan stabil",2,Negatif
"Setiap mau ke mitic di 1 bintang lagi pasti menang kalah2, ini sistem nya gimana cobaa ,bikin emosi dapat team bgo,giliran musuh jago bgt,bikin emosi Ampe pecah ni hp.",1,Negatif
"Kasih bintang 3 dlu lah..Lumayan.tp ko klo main di magic chess klo dah mau menang di nmr satu atau gmn ko frem..gamenya..apa karena hpnya cm 3 ram yah.padahal dr awal pertama ga kenapa:#"" klo mau menang pasti fremm🤔🤔🤔",5,Positif
"ML kebanyakan dark sistem ga fair dalam pemilihan teman atau musuh,, game apa ini ga fairplay aneeh .. Sinyal kadang lag kadang hilang , emang makin buruk aja moonton",1,Negatif
"Tambah parah sekarang MLBB sinyalnya selalu lag, kalau kita sedang main terus kepencet pengaturan tdk bisa d kasih kembali harus phy d kasih keluar aplikasi MLBBnya mohon di perbaiki secepatnya Main 2 jam bintang tetap aja sama gak naik² habis²in waktu doank emang dark system moonton",1,Negatif
Game nya bags trus bayak skin gratis yg bagus bagi pemula grafik udah hd efek mantap cocok buat main saat lagi istirahat kerja dan saat gabut,5,Positif
"Tarik kembali 5 bintang, ganti 1 bintang, Game cacat, habis update matching tim makin ancur semua, ML makin parah, mending uninstall saja pindah HOK.",1,Negatif
